code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
CAS CS 235,Algebraic Algorithms,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 237,Probability in Computing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS CS 320,Concepts of Programming Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS CS 330,Introduction to Analysis of Algorithms,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS CS 401,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CS 402,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS CS 411,Software Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS CS 480,Introduction to Computer Graphics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS CS 506,Data Science Tools and Applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CAS CS 519,Spark! Software Engineering X-Lab Practicum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS CS 543,Algorithmic Techniques for Taming Big Data,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CAS CS 549,Spark! Machine Learning X-Lab Practicum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
CAS CS 561,Data Systems Architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS EC 101,Introductory Microeconomic Analysis,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS EC 102,Introductory Macroeconomic Analysis,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS EC 201,Intermediate Microeconomic Analysis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 202,Intermediate Macroeconomic Analysis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 203,Empirical Economics 1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 204,Empirical Economics 2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CAS EC 221,Intermediate Microeconomic Theory,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 222,Intermediate Macroeconomic Theory,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 223,Statistical Analysis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 224,Econometric Analysis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 320,Economics of Less-Developed Regions,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EC 323,Behavioral Economics,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 325,The Economics of Poverty and Discrimination in the United States,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
CAS EC 328,Urban and Regional Economics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 332,Market Structure and Economic Performance,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 333,Market Organization and Public Policy,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS EC 337,Economic Analysis of Legal Issues,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
CAS EC 341,Monetary and Banking Institutions,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 342,Monetary and Banking Theory,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EC 356,Economics of the Labor Market,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 358,Economics of Education,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 363,Race and the Development of the American Economy: A Global Perspective,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 365,Economic Institutions in Historical Perspective,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 367,Economics of the Public Sector,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 368,Contemporary East Asian Economics,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS EC 369,Economic Development of Latin America,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS EC 371,Environmental Economics,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
CAS EC 385,Economics of Sports,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 387,Introduction to Health Economics,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 391,International Trade,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 392,International Macroeconomics,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 401,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CAS EC 403,Game Theory,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 404,Economics of Information,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 405,Applied Econometrics: Time Series,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
CAS EC 406,Applied Econometrics: Cross-Sectional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
CAS EC 436,Economics of Corporate Organization,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 445,Economics of Risk and Uncertainty,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 100,Environmental Change and Sustainability,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CAS EE 105,Crises of Planet Earth,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 107,Introduction to Climate and Earth System Science,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 142,Introduction to Beach and Shoreline Processes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS EE 144,Introduction to Oceanography,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EE 150,"Sustainable Energy: Technology, Resources, Society and Environment",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 201,World Regional Geography,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 230,Environmental Humanities and Society,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS EE 250,"The Fate of Nations: Climate, Resources, and Institutions",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS EE 270,"Data, Models, and Analysis in Earth & Environment",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 300,Earth's Rocky Materials,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 302,Remote Sensing of Environment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
CAS EE 304,Environmentally Sustainable Development,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 307,Biogeography,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS EE 309,Intermediate Environmental Analysis and Policy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 310,Climate and the Environment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
CAS EE 317,Introduction to Hydrology,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS EE 322,"The Politics of Science, Care, and the Environment",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS EE 347,Water Resources and the Environment,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS EE 351,Paleoclimatology and Paleoceanography,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 360,Introduction to Physical Oceanography,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 365,An Introduction to Geographic Information Systems (GIS),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 371,Introduction to Geochemistry,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS EE 375,Introduction to Quantitative Environmental Modeling,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
CAS EE 422,Aquatic Optics & Remote Sensing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
CAS EE 423,Marine Biogeochemistry,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 446,Remote Sensing of the Lower Atmosphere,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 475,Urban Ecology,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS EE 483,Environmental and Geophysical Fluid Dynamics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EE 508,Data Science for Conservation Decisions,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
CAS EE 509,Applied Environmental Statistics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS EE 511,Introduction to the Atmospheric Boundary Layer,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 512,Urban Climate,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS EE 522,The Development of Sustainable Environmental Responsibility,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAS EE 524,Environmental Justice,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
CAS EE 528,US Environmental Policy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS EE 533,Quantitative Geomorphology,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CAS EE 538,Research for Environmental Agencies and Organizations 2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS EE 540,Atmospheric Chemistry and Global Change,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 545,Methods of Environmental Policy Analysis,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 552,Reconstructing Environmental Governance,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS EE 585,Ecological Forecasting and Informatics,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS EE 594,Global Environmental Negotiation and Policy,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EE 599,"Science, Politics, and Climate Change",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EN 101,Encounters: Reading across Time and Space,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS EN 120,Freshman Seminar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAS EN 121,Reading World Literature,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS EN 122,Medieval Worlds,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS EN 125,Reading Modern Literature,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EN 126,Jewish Literature,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS EN 127,Reading American Literature,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS EN 128,Representing Boston,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS EN 129,Introduction to African American Literature,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
CAS EN 130,Science/Fiction,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EN 132,Write Back Soon: Blackness and the Prison,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS EN 141,Introduction to Fiction,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EN 142,Introduction to Poetry,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS EN 145,Introduction to Performance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS EN 150,"Children's Literature: Fairy Tales, Fantasy, and Imaginary Spaces",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS EN 155,"The Myth of the Family in Classical American Literature, Film, and Television",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 160,"Big Novels, Big Ideas",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EN 162,The Ethics of Art,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EN 163,Reading Shakespeare,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EN 170,The Graphic Novel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS EN 175,Literature and the Art of Film,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS EN 176,Introduction to Film & Media Aesthetics,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CAS EN 177,Introduction to Asian-American Literature,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS EN 178,Introduction to Latinx Literature,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS EN 179,Introduction to Trans Literature,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS EN 180,Post-Apocalyptic Narratives,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EN 195,Literature and Ideas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EN 201,Introduction to Literary Studies,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS EN 213,"The ""Odyssey"" and ""Ulysses""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
CAS EN 215,Global Modernist Fiction,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS EN 220,Seminar in Literature,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
CAS EN 221,Major Authors,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS EN 230,Environmental Humanities and Society,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS EN 306,Introduction to Playwriting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS EN 322,British Literature I,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 323,British Literature 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 326,Arts of Gender,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS EN 327,Topics in American Literature,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 328,Women's Literary Cultures,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS EN 329,Film Genres & Movements,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS EN 333,American Literature: Beginnings to Civil War,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 334,American Literature: Civil War to World War I,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 341,History of the Novel in English,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EN 343,Modern Irish Writers,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EN 345,Nineteenth-Century American Fiction,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 347,Topics in Contemporary Global Fiction,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS EN 349,Contemporary American Fiction,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS EN 354,The Poetry of War,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS EN 356,"Drama and Performance, 1945 - Present",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAS EN 360,Toni Morrison's American Times,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
CAS EN 361,Auteurs at Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS EN 363,Shakespeare I,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 364,Shakespeare 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 365,Studies in Non-Cinematic Media,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS EN 369,Haruki Murakami and His Sources,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS EN 370,Introduction to African American Women Writers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
CAS EN 373,Detective Fiction,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EN 377,Literature of the Harlem Renaissance,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
CAS EN 385,Auteur Filmmaking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 393,Technoculture and Horizons of Gender and Race,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CAS EN 394,Cultures of Science,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 398,Global Shakespeares,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS EN 404,History of Literary Criticism I,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 406,History of Literary Criticism II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 437,Thinking with Animals,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 452,Asian American Studies: Theory and Methods,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS EN 477,Critical Studies: Black Diaspora Theory and Practice,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS EN 482,Critical Studies in Modern Literature,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EN 497,Critical Studies in Literature and Philosophy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EN 500,Henry James and New Media,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS EN 502,Reading and Writing Literary Nonfiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS EN 510,Playwriting 1: Writing of Short Plays,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS EN 517,Drama in Theory and Practice 1: Structure and the Script,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS EN 519,Drama in Theory and Practice 2: Experiments with Character and Form,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS EN 520,Drama in Theory and Practice 3: Adaptation and the Theatre,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS EN 538,Teaching American Literature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS EN 539,Marxist Cultural Criticism,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS EN 546,The Modern American Novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS EN 548,Joyce and After,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EN 556,Faulkner and After,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS EN 558,Feminist Killjoys & Cynical Queers: Intersectional Theories of Affect,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS EN 560,Disability Voices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS EN 562,Studies in Asexualities,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
CAS EN 569,Film and Media Theory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS EN 570,Studies in British Literary Movements,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS EN 582,Studies in Modern Literature,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS EN 586,Studies in Anglophone Literature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS HI 112,Black Power in the Classroom: The History of Black Studies,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS HI 113,Introduction to Antiracism,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS HI 151,The Emerging United States to 1865,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 152,The Emerging United States Since 1865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS HI 175,World History to 1500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS HI 176,World History 1500-Present,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS HI 190,History of Boston: Community and Conflict,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS HI 191,What Is Europe',0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
CAS HI 192,American Popular Culture,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS HI 200,The Historian's Craft,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS HI 203,"Magic, Science, and Religion",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS HI 205,Gender and Sexuality in Judaism,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS HI 207,Game of Thrones: Power and Politics in Pre-Modern Europe,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CAS HI 209,The Reformation: Religious Conflict in Early Modern Europe,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS HI 215,The European Enlightenment,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 218,Power and Authority in Europe since World War I,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 221,Catastrophe and Memory,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS HI 226,Cities and Cultures,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS HI 227,Living in the City,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS HI 231,Media and Politics in Modern America,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS HI 234,Introduction to India and South Asia,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS HI 237,Reconstructing the African Past,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS HI 238,Modern Africa,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS HI 247,The Making of Modern Britain,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS HI 248,"Modern Britain, 1867 to Present",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS HI 266,French Revolution and Napoleon,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 271,The Nazis,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS HI 272,Russia's Empire under the Tsars,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS HI 273,The History of the Soviet Union,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS HI 279,Experiencing Total War,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS HI 283,The Twentieth-Century American Presidency,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS HI 287,History of American Foreign Relations since 1898,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 291,Politics of the American Environment,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS HI 297,African American Women's History,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS HI 298,Black Freedom Dreams: America and the World,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
CAS HI 299,Civil Rights History,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS HI 300,American Popular Culture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
