code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
CAS IR 402,Pardee School Honors Thesis 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CAS IR 410,Latin America Today: An Interdisciplinary Approach,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS IR 411,Conflict and Conflict Resolution in Latin America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 425,Seminar: Women and Social Change in the Developing World,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 426,NGO Management and Leadership,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS IR 428,International Negotiations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 432,Public Diplomacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 452,Topics in European Politics and Culture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 453,Forced Migration and Human Trafficking: Virtual Policy Incubator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 461,American Grand Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS IR 468,War and Revolution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 480,Political Economy of Human Development,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS IR 491,Directed Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 495,Internship in International Relations and Regional Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 500,Topics in International Relations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 501,Conflict and Cooperation in Asia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 502,Latin American Political Parties,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS IR 503,The U.S. in the Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 504,Politics of the Arabian Peninsula and Persian Gulf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
CAS IR 505,Arms Control and Proliferation of Weapons,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS IR 509,Islam in Middle East Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 510,Comparative Immigration and Racial Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 516,Intelligence and Homeland Security,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CAS IR 517,Balkan Politics and International Relations,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
CAS IR 519,People Power in Global Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 520,The State and Public Purpose in Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS IR 521,"Intelligence, Congress and the Formulation of National Security Policy",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS IR 523,Cybersecurity and U.S. National Security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
CAS IR 525,"21st Century Deterrence: Nuclear, Space, Cyber",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS IR 526,National and Homeland Security Law,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS IR 527,Political Economy of China,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS IR 528,Global History of Military Occupation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 531,Intercultural Communication,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS IR 532,The Far Right in Europe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS IR 533,Contentious Politics and the Arab Uprisings in the Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CAS IR 534,Contemporary African Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS IR 535,Diplomacy and Statecraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 537,Environment and Empire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 538,Arctic Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 542,The Reemergence of Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 543,The Changing Face of Eastern Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 544,Solving Humanitarian Crises,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
CAS IR 545,History of Inequality,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS IR 550,European Integration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 551,"Social Europe: Identity, Citizenship, and the Welfare State",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 552,Technology and War,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS IR 553,Digital Diplomacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 555,"Guatemala: Revolution, Genocide, and Genocide Denial in Twentieth Century Latin America",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 556,Current Intelligence Issues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 557,Guerrilla Warfare and Terrorism,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
CAS IR 558,Mapping Dangerous Online Speech,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CAS IR 559,Leadership and Cultural Change in Large Organizations,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS IR 560,Ethnic Conflict in Global Perspective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 561,Religion and International Relations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
CAS IR 563,Religion and Politics across Cultures,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS IR 564,Political Economy of Rising Powers,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS IR 565,Development Finance Institutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 566,History of Deportation & Border Security in the Americas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS IR 568,U.S.-Latin American Relations,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS IR 569,Race in Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 571,Global Money,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 572,Ballot or Bullet: The Global Struggle for Justice,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS IR 573,Seminar in Public International Law,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
CAS IR 574,Laws of War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 577,Foreign Policy of the People's Republic of China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 579,Japan in International Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 580,Latin America & International Law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 581,The Evolution of Strategic Intelligence,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS IR 582,Taiwan: Politics and Transformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 583,Strategies of Defense Planning,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
CAS IR 584,Global Trade and Development,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CAS IR 585,Problems and Issues in Post-Mao China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 586,Financing Development in Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 587,Global Energy History,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS IR 589,North Atlantic/European Security Issues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 590,Political Economy of Latin America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 591,Political Economy of Gender Inequality,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS IR 592,Economic Development and International Institutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 593,Technology and Economic Inclusion in the Developing World,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CAS IR 594,Global Environmental Negotiation and Policy,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS IR 596,Globalization and Contemporary Capitalism in Advanced Industrialized Nations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 597,Development and Environment in Latin America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 100,World Cultures of the Jews,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
CAS JS 110,Judaism,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS JS 120,The Bible,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS JS 121,"Judaism, Christianity, and Islam",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS JS 130,Masterpieces of Modern Hebrew Literature (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS JS 131,Great Jewish Writers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 136,Jewish Literature,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS JS 150,Introduction to Jewish History,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 210,The Hebrew Bible,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS JS 211,From Jesus to Christ: The Origins of Christianity,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS JS 214,Introduction to Rabbinic Literature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 239,Jewish Humor and Satire: Stand-Up Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
CAS JS 244,Early Jewish Mystical Thought,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 246,Jewish Mysticism,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CAS JS 250,"Holy City: Jerusalem in Time, Space, and Imagination",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS JS 252,History of Judaism,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS JS 253,Topics Jewish History,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 255,Modern Judaism,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS JS 257,Antisemitism after the Holocaust,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS JS 260,The Holocaust,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS JS 261,Representations of the Holocaust in Literature and Film,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS JS 280,Israeli Popular Music,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
CAS JS 281,Advanced Modern Hebrew: Voices in Israeli Society,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CAS JS 282,Sixth-Semester Hebrew: Food Culture in Israel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
CAS JS 283,Israeli Culture through Film (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS JS 285,"Israel: History, Politics, Culture, Identity",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CAS JS 286,Israeli-Palestinian Conflict,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS JS 311,Dead Sea Scrolls,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS JS 321,Moses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 328,The Open Heaven: Apocalyptic Literature in Early Judaism and Christianity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 330,Hebrew Narrative: Biblical and Modern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 331,Styles and Meaning of Hebrew Poetry: Modern Hebrew Poetry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 340,Classical Jewish Thought,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 341,Modern Jewish Thought,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 343,Jewish Fundamentalisms,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS JS 348,Philosophy and Mysticism: Jewish and Islamic Perspectives,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS JS 365,Music and the Holocaust,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS JS 366,Fascism and the Holocaust in Italy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 367,The Holocaust Through Film,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS JS 369,Primo Levi Within Holocaust Literature,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS JS 377,"Gender, Sexuality, and Judaism",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS JS 379,Islamophobia and Antisemitism,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
CAS JS 380,Israeli Culture though Media,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CAS JS 383,Israeli Culture through Film (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS JS 385,Israel and the Environment,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS JS 387,Environmental Law in Israel and the Mediterranean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS JS 388,"The Israeli Settlement Project ¿ History, and the Dynamics of Power",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS JS 389,Archeology and Israeli Society,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
CAS JS 416,Biblical Fakes and Forgeries,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS JS 455,"Religion, Community, and Culture in Medieval Spain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 460,Seminar on the Holocaust,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CAS JS 499,Topics in Jewish Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LC 111,First-Semester Chinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LC 112,Second-Semester Chinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LC 116,Chinese Reading and Writing 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LC 211,Third-Semester Chinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LC 212,Fourth Semester Chinese,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LC 216,Chinese Reading and Writing 2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LC 250,Masterpieces of Classical Chinese Literature (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 251,Masterpieces of Modern Chinese Literature (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 260,Gateway to Asian Cultures,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 261,S24: Chinese Religion,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS LC 280,Chinese Classics in Today's World (in English translation),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 281,Chinese Theater,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 282,Old Tales for New Times: Folktale in Modern China,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS LC 286,Topics in Chinese Culture (in English translation),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LC 287,Screening Modern China (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 311,Third Year Modern Chinese 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 313,Chinese through Theater and Performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
CAS LC 315,Classical Chinese,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 316,Chinese Reading and Writing 3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS LC 317,Chinese in Modern Society,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CAS LC 318,Chinese through Public Speaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
CAS LC 319,Practical Chinese: Chinese in Intercultural Communication,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LC 320,Advanced Classical Chinese,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 322,Business Chinese,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
CAS LC 401,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LC 402,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LC 416,Chinese through Literary Masterpieces,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAS LC 420,Topics in Chinese through Media,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CAS LC 426,"Chinese American Stories: History, Identity, and Community",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CAS LC 470,Topics in Chinese Literature and Culture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LC 480,Modern Chinese Literature & Film,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 486,Workshop on Translating and Interpreting Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LC 491,Directed Study: Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LC 492,Directed Study: Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 111,Amharic 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 112,Amharic 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 115,Zulu 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 116,Zulu 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 119,Igbo 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 120,Igbo 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 211,Amharic 3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 212,Amharic 4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LD 215,Zulu 3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 216,Zulu 4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LD 219,Igbo 3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 220,Igbo 4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LD 311,Amharic 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 312,Amharic 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 315,Zulu 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 316,Zulu 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 319,Igbo 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 320,Igbo 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 415,Zulu 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 416,Zulu 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 419,Igbo 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 420,Igbo 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 491,Directed Study in African Languages and Linguistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LD 492,Directed Study in African Languages and Linguistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LE 111,Swahili 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LE 112,Swahili 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LE 211,Swahili 3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LE 212,Swahili 4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LE 311,Swahili 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LE 312,Swahili 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LE 411,Swahili 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LE 412,Swahili 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LE 451,Swahili 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LE 452,Swahili 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LE 491,Directed Study: Swahili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LE 492,Directed Study: Swahili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LE 529,Swahili with a Health Focus 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LE 530,Swahili with a Health Focus 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LF 111,First-Semester French,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LF 112,Second-Semester French,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LF 113,Intensive Beginning French,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LF 211,Third-Semester French,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LF 212,Fourth-Semester French,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LF 307,French Arts and Society,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
CAS LF 308,French through Film and Media,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CAS LF 309,French in the World,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS LF 310,French for the Professions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS LF 312,French Language and Identity,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS LF 313,French Through Translation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CAS LF 323,Creative Writing in French,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
CAS LF 324,Advanced Spoken French,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
